Model,Features,NumFeatures,MeanAccuracy,WeightedAccuracy,MeanLogLoss,Brier_A,Brier_D,Brier_H,TotalGames,AccuracyChange,LogLossChange
BASELINE + AwayAwayPointsLast5 + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + HomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + HomeGoalsLast5,8,0.5401315789473684,0.5401315789473684,0.993761188532976,0.19309070528337702,0.1845321077533337,0.21535168127983664,1520,-0.0006578947368420796,0.0032945711066187933
BASELINE + HomePPG + AwayGoalsAgainstPerGame + HomeAwayGoalsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePPG + AwayGoalsAgainstPerGame + HomeAwayGoalsDiffLast5,6,0.5375,0.5375,0.9937612341786293,0.19288232415917902,0.18393200110793173,0.21569116888562453,1520,-0.003289473684210509,0.0032946167522720504
BASELINE + HomeGoalsLast5 + AwayShotsOnTargetAgainstLast5 + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + AwayShotsOnTargetAgainstLast5 + ShotDiffLast5,6,0.5355263157894736,0.5355263157894737,0.9937619722437381,0.19231432776664842,0.18479732612886726,0.2151120037461121,1520,-0.0052631578947368585,0.0032953548173808578
BASELINE + HomeShotsForLast5 + AwayAwayPointsLast5 + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsForLast5 + AwayAwayPointsLast5 + HomeElo,6,0.5368421052631579,0.5368421052631579,0.9937620553064083,0.19205919416992456,0.18440605308058927,0.21621435077130846,1520,-0.003947368421052588,0.003295437880051044
BASELINE + HomeGoalsAgainstLast5 + AwayGoalsAgainstPerGame + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + AwayGoalsAgainstPerGame + ShotDiffLast5,6,0.5361842105263157,0.5361842105263158,0.9937624175790513,0.1931700130078803,0.18459689584251854,0.21518256386627876,1520,-0.004605263157894779,0.0032958001526940395
BASELINE + AwayShotsOnTargetLast5 + AwayShotsAgainstLast5 + HomePointsSeason,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + AwayShotsAgainstLast5 + HomePointsSeason,6,0.5368421052631579,0.5368421052631579,0.9937625992280896,0.19322051793401218,0.18430683876395915,0.21562778673253646,1520,-0.003947368421052588,0.003295981801732406
BASELINE + AwayShotsOnTargetLast5 + AwayGoalsAgainstPerGame + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + AwayGoalsAgainstPerGame + HomeAwayPointsDiffLast5,6,0.5414473684210527,0.5414473684210527,0.9937630085831735,0.19334481623540478,0.18419187146772253,0.21548111079570645,1520,0.0006578947368421906,0.0032963911568162363
BASELINE + AwayShotsOnTargetLast5 + HomeGamesPlayed + HomeHomePointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + HomeGamesPlayed + HomeHomePointsLast5,6,0.5414473684210527,0.5414473684210527,0.993763504216441,0.19299851714036398,0.18423480235314413,0.21582126704570603,1520,0.0006578947368421906,0.003296886790083775
BASELINE + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + HomeGDPerGame + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + HomeGDPerGame + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5328947368421053,0.5328947368421053,0.993763590354009,0.19233573898441145,0.18451416042290786,0.2153329908452546,1520,-0.007894736842105177,0.0032969729276517423
BASELINE + AwayGoalsLast5 + AwayGDPerGame + HomeHomePointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsLast5 + AwayGDPerGame + HomeHomePointsLast5,6,0.5348684210526315,0.5348684210526315,0.9937637550075195,0.19358637183095656,0.18427274122969556,0.21554829890055296,1520,-0.005921052631578938,0.003297137581162235
BASELINE + AwayAwayPointsLast5 + HomeElo + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + HomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + HomeElo + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + HomeGoalsLast5,9,0.5388157894736842,0.5388157894736842,0.9937640863739816,0.19317763122883305,0.18459580373320475,0.21516111357608605,1520,-0.0019736842105262387,0.0032974689476243935
BASELINE + HomeGoalsLast5 + HomePointsLast5 + AwayShotsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + HomePointsLast5 + AwayShotsAgainstLast5,6,0.5394736842105263,0.5394736842105263,0.9937643247711179,0.1930060431779996,0.1843039032077198,0.21556874255164504,1520,-0.001315789473684159,0.0032977073447606475
BASELINE + AwayAwayPointsLast5 + HomeGDPerGame + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + HomeGDPerGame + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5375,0.5375,0.9937643622244979,0.19268024653385915,0.18459815442132296,0.2155295258916928,1520,-0.003289473684210509,0.0032977447981407115
BASELINE + HomeShotsOnTargetLast5 + AwayGoalsAgainstPerGame + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + AwayGoalsAgainstPerGame + HomeAwayPointsDiffLast5,6,0.5414473684210527,0.5414473684210527,0.9937649380666356,0.19334691698946213,0.18419529213513047,0.21547904859173417,1520,0.0006578947368421906,0.0032983206402783516
BASELINE + AwayGoalsAgainstLast5 + PPGDiff + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + PPGDiff + GoalsPerGameDiff,6,0.5394736842105263,0.5394736842105263,0.9937653174471807,0.1931156569205187,0.18448315837320023,0.2155782606114005,1520,-0.001315789473684159,0.003298700020823442
BASELINE + AwayGoalsAgainstLast5 + HomeHomeGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + HomeHomeGoalsAgainstLast5,5,0.5388157894736842,0.5388157894736842,0.9937654301350913,0.19351572688195356,0.18435074163804796,0.21533754431093866,1520,-0.0019736842105262387,0.0032988127087341113
BASELINE + AwayPointsSeason + HomePPG + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsSeason + HomePPG + ShotDiffLast5,6,0.5394736842105263,0.5394736842105263,0.9937659462772712,0.19259773777792547,0.18455794458007205,0.2150488744196723,1520,-0.001315789473684159,0.003299328850913996
BASELINE + HomeShotsAgainstLast5 + AwayShotsForLast5 + HomeGDPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayShotsForLast5 + HomeGDPerGame,6,0.5381578947368421,0.5381578947368421,0.9937663688242109,0.19384192053947868,0.18408513732316745,0.21470953772819518,1520,-0.0026315789473684292,0.0032997513978536563
BASELINE + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5 + HomeHomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + HomeShotsOnTargetAgainstLast5 + HomeHomeGoalsLast5,6,0.5381578947368421,0.5381578947368421,0.9937670434201908,0.1931964246250344,0.18381593296459478,0.21557905549002623,1520,-0.0026315789473684292,0.0033004259938336222
BASELINE + AwayGoalsPerGame + HomeHomePointsLast5 + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsPerGame + HomeHomePointsLast5 + AwayAwayGoalsAgainstLast5,6,0.5348684210526315,0.5348684210526315,0.9937674605828299,0.19263343348981146,0.18429480806079945,0.21588362128579916,1520,-0.005921052631578938,0.0033008431564727214
BASELINE + GDPerGameDiff + HomeHomePointsLast5 + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + HomeHomePointsLast5 + PointsDiffLast5,6,0.5282894736842105,0.5282894736842105,0.9937675635275645,0.19336628231386754,0.18381085707116468,0.2159479500781791,1520,-0.012499999999999956,0.003300946101207236
BASELINE + HomeGoalsAgainstLast5 + AwayGoalsPerGame + AwayGDPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + AwayGoalsPerGame + AwayGDPerGame,6,0.5375,0.5375,0.9937679512534973,0.1926813157584951,0.18455063602054703,0.21601911437174617,1520,-0.003289473684210509,0.0033013338271400405
BASELINE + AwayShotsAgainstLast5 + AwayPPG + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + AwayPPG + AwayAwayGoalsLast5,6,0.5368421052631579,0.5368421052631579,0.993769339781823,0.193250546545553,0.1842037224320723,0.21587789703231178,1520,-0.003947368421052588,0.0033027223554658036
BASELINE + AwayGoalsLast5 + AwayGoalsPerGame + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsLast5 + AwayGoalsPerGame + AwayAwayGoalsLast5,6,0.5447368421052632,0.5447368421052632,0.9937704103400453,0.1932542826730385,0.18409843062134984,0.21604776811272722,1520,0.003947368421052699,0.0033037929136880972
BASELINE + AwayGamesPlayed + AwayGDPerGame + GoalsAgainstPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGamesPlayed + AwayGDPerGame + GoalsAgainstPerGameDiff,6,0.5355263157894736,0.5355263157894737,0.993771833991133,0.19282803760059178,0.1842458752367493,0.21595944733715358,1520,-0.0052631578947368585,0.0033052165647757814
BASELINE + HomeGoalsAgainstLast5 + AwayShotsOnTargetAgainstLast5 + AwayGoalsPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + AwayShotsOnTargetAgainstLast5 + AwayGoalsPerGame,6,0.5361842105263158,0.5361842105263158,0.9937720133732773,0.19252472511518132,0.18469118282320757,0.21580914547903648,1520,-0.004605263157894668,0.003305395946920031
BASELINE + HomePointsLast5 + HomeGamesPlayed + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + HomeGamesPlayed + PointsDiffLast5,6,0.5328947368421053,0.5328947368421053,0.993772306178784,0.19354072461734406,0.1838106970816587,0.21526058333839565,1520,-0.007894736842105177,0.003305688752426761
BASELINE + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + HomeGamesPlayed,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + HomeGamesPlayed,6,0.5381578947368422,0.5381578947368421,0.9937729231798057,0.19312922479668948,0.18449209523017668,0.2154599146640513,1520,-0.002631578947368318,0.0033063057534484797
BASELINE + AwayPointsLast5 + HomeElo + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + HomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeElo + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + HomeGoalsLast5,9,0.5394736842105263,0.5394736842105263,0.9937729346007804,0.19302706473956815,0.18477956868162446,0.21512940429410632,1520,-0.001315789473684159,0.003306317174423201
BASELINE + AwayGoalsAgainstLast5 + AwayShotsAgainstLast5 + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + AwayShotsAgainstLast5 + ShotDiffLast5,6,0.5322368421052631,0.5322368421052631,0.9937730595282757,0.1933663805017447,0.1845799473508763,0.21507973498903366,1520,-0.008552631578947367,0.0033064421019184387
BASELINE + HomeGoalsLast5 + AwayGamesPlayed + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + AwayGamesPlayed + PointsDiffLast5,6,0.5335526315789474,0.5335526315789474,0.9937732309432113,0.1934399759349769,0.18403128461975554,0.21519005880153452,1520,-0.007236842105263097,0.003306613516854129
BASELINE + HomeGoalsLast5 + HomeShotsForLast5 + AwayShotsOnTargetLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + HomeShotsForLast5 + AwayShotsOnTargetLast5,6,0.5394736842105263,0.5394736842105263,0.9937743279864688,0.19267312567529402,0.1844434173002345,0.21641329656882552,1520,-0.001315789473684159,0.0033077105601115875
BASELINE + AwayGoalsAgainstLast5 + AwayGoalsPerGame + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + AwayGoalsPerGame + AwayGoalsAgainstPerGame,6,0.5361842105263158,0.5361842105263158,0.9937758746406256,0.19268513799508402,0.1845623644824526,0.21598794625322354,1520,-0.004605263157894668,0.003309257214268335
BASELINE + HomePointsLast5 + AwayPointsLast5 + HomePPG,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayPointsLast5 + HomePPG,6,0.5348684210526317,0.5348684210526315,0.9937760005301113,0.1937133239143539,0.18351876259907343,0.21518681518832458,1520,-0.005921052631578827,0.00330938310375406
BASELINE + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + AwayGamesPlayed,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + AwayGamesPlayed,6,0.5388157894736842,0.5388157894736842,0.9937768128394528,0.1930931116488902,0.18451278760120296,0.21544604516633223,1520,-0.0019736842105262387,0.003310195413095629
BASELINE + AwayShotsForLast5 + HomeGDPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsForLast5 + HomeGDPerGame,5,0.5355263157894737,0.5355263157894737,0.9937775773732374,0.19318266546119173,0.18398662658648715,0.2155215543950526,1520,-0.0052631578947367474,0.003310959946880132
BASELINE + AwayPointsLast5 + AwayShotsForLast5 + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayShotsForLast5 + GoalsPerGameDiff,6,0.5348684210526315,0.5348684210526315,0.9937778082294517,0.19344724615974795,0.18420676494222196,0.21544968789245103,1520,-0.005921052631578938,0.003311190803094499
BASELINE + HomeElo + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeElo + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff + AwayGoalsAgainstPerGame,8,0.5381578947368422,0.5381578947368421,0.9937778178849117,0.19334910120603138,0.18428941074641297,0.21500702841278657,1520,-0.002631578947368318,0.0033112004585544863
BASELINE + HomeGoalsPerGame + ShotDiffLast5 + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsPerGame + ShotDiffLast5 + HomeElo,6,0.5381578947368422,0.5381578947368421,0.9937787519902979,0.19244757708806132,0.18474637960934692,0.2147895511791383,1520,-0.002631578947368318,0.0033121345639406385
BASELINE + HomeHomeGoalsAgainstLast5 + AwayAwayGoalsAgainstLast5 + HomeAwayGoalsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeHomeGoalsAgainstLast5 + AwayAwayGoalsAgainstLast5 + HomeAwayGoalsDiffLast5,6,0.5375,0.5375,0.9937787884824629,0.1931788303447747,0.18395820582938538,0.2155163343446961,1520,-0.003289473684210509,0.003312171056105706
BASELINE + HomeGoalsAgainstLast5 + AwayGoalsLast5 + HomePointsSeason,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + AwayGoalsLast5 + HomePointsSeason,6,0.5375000000000001,0.5375,0.9937789644100092,0.19276570840199334,0.18483055666457499,0.21545922490876845,1520,-0.0032894736842103978,0.0033123469836520147
BASELINE + HomeGoalsAgainstLast5 + AwayShotsOnTargetLast5 + AwayGamesPlayed,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + AwayShotsOnTargetLast5 + AwayGamesPlayed,6,0.5388157894736842,0.5388157894736842,0.9937790028525416,0.19308995493642758,0.18451159176857213,0.21545407177668452,1520,-0.0019736842105262387,0.0033123854261843944
BASELINE + HomeGoalsLast5 + AwayGamesPlayed + HomeAwayGoalsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + AwayGamesPlayed + HomeAwayGoalsDiffLast5,6,0.5421052631578948,0.5421052631578948,0.9937795010208528,0.1926145652217161,0.18411063538885986,0.21584309253260447,1520,0.0013157894736842701,0.0033128835944955526
BASELINE + AwayGoalsLast5 + AwayPointsLast5 + HomeGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsLast5 + AwayPointsLast5 + HomeGoalsAgainstPerGame,6,0.5361842105263158,0.5361842105263158,0.9937798806344869,0.1925921724137428,0.18496395814156977,0.2150164734053885,1520,-0.004605263157894668,0.0033132632081296354
BASELINE + AwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + AwayGoalsAgainstPerGame + ShotDiffLast5,6,0.5368421052631579,0.5368421052631579,0.9937800271416113,0.1931813742424035,0.18460639139899557,0.21517258847019913,1520,-0.003947368421052588,0.0033134097152540676
BASELINE + HomeShotsAgainstLast5 + HomeGoalsAgainstPerGame + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeGoalsAgainstPerGame + AwayAwayGoalsAgainstLast5,6,0.5355263157894736,0.5355263157894737,0.9937802392906959,0.19347963982049524,0.18463436324991622,0.21396577084272864,1520,-0.0052631578947368585,0.0033136218643387005
BASELINE + AwayAwayPointsLast5 + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayPointsLast5 + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5394736842105263,0.5394736842105263,0.9937807994297927,0.19331064584964652,0.18435788582913853,0.21521488022224464,1520,-0.001315789473684159,0.003314182003435473
BASELINE + AwayPointsLast5 + AwayShotsAgainstLast5 + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + AwayShotsAgainstLast5 + PointsDiffLast5,6,0.5368421052631579,0.5368421052631579,0.9937814939630524,0.19376709287899416,0.18378739214743225,0.21523053905055606,1520,-0.003947368421052588,0.003314876536695155
BASELINE + HomeShotsForLast5 + AwayPointsLast5 + AwayPointsSeason,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsForLast5 + AwayPointsLast5 + AwayPointsSeason,6,0.5361842105263158,0.5361842105263158,0.9937831996475119,0.19285058219540127,0.18458039773004903,0.21601278826798623,1520,-0.004605263157894668,0.003316582221154718
BASELINE + AwayShotsForLast5 + AwayGoalsAgainstPerGame + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsForLast5 + AwayGoalsAgainstPerGame + AwayElo,6,0.5361842105263158,0.5361842105263158,0.9937833647731396,0.19310877962245152,0.18432162716607137,0.2150689441922581,1520,-0.004605263157894668,0.003316747346782334
BASELINE + AwayShotsOnTargetLast5 + HomeGoalsPerGame + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + HomeGoalsPerGame + GoalsPerGameDiff,6,0.5401315789473684,0.5401315789473684,0.993785406106852,0.19245783545781406,0.18493629079641977,0.2156954866656498,1520,-0.0006578947368420796,0.003318788680494733
BASELINE + HomePointsLast5 + AwayShotsAgainstLast5 + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayShotsAgainstLast5 + PointsDiffLast5,6,0.5368421052631579,0.5368421052631579,0.9937861913983763,0.1937707231471235,0.1837842219552632,0.21523198911702546,1520,-0.003947368421052588,0.0033195739720190964
BASELINE + HomePointsLast5 + AwayPointsSeason + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayPointsSeason + AwayAwayGoalsLast5,6,0.5401315789473684,0.5401315789473684,0.993786986967968,0.19283758318293498,0.183760769431201,0.21579181115756185,1520,-0.0006578947368420796,0.003320369541610746
BASELINE + HomeGoalsLast5 + AwayPointsSeason + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + AwayPointsSeason + ShotDiffLast5,6,0.530921052631579,0.530921052631579,0.9937873474437857,0.19247500608423962,0.18476383974067784,0.21510576535170953,1520,-0.009868421052631526,0.003320730017428497
BASELINE + AwayShotsOnTargetAgainstLast5 + AwayGamesPlayed + HomeAwayGoalsAgainstDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetAgainstLast5 + AwayGamesPlayed + HomeAwayGoalsAgainstDiffLast5,6,0.5355263157894736,0.5355263157894737,0.9937882932430122,0.1925715562121095,0.1845792623795698,0.21556336009817478,1520,-0.0052631578947368585,0.00332167581665499
BASELINE + AwayPointsSeason + HomeGoalsAgainstPerGame + AwayAwayPointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsSeason + HomeGoalsAgainstPerGame + AwayAwayPointsLast5,6,0.5388157894736842,0.5388157894736842,0.9937883736320225,0.1927877783574632,0.18439446187290381,0.21516586712773111,1520,-0.0019736842105262387,0.003321756205665327
BASELINE + HomePointsLast5 + AwayPointsLast5 + AwayShotsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayPointsLast5 + AwayShotsAgainstLast5,6,0.5368421052631579,0.5368421052631579,0.9937887078635269,0.19376509190911206,0.18378855922759468,0.21523569010276525,1520,-0.003947368421052588,0.003322090437169689
BASELINE + HomePointsLast5 + HomePPG + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + HomePPG + PointsDiffLast5,6,0.5348684210526317,0.5348684210526315,0.9937894990403909,0.1937191493450014,0.1835216149078499,0.21518547701843477,1520,-0.005921052631578827,0.0033228816140337125
BASELINE + AwayShotsOnTargetAgainstLast5 + AwayPPG + HomeAwayGoalsAgainstDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetAgainstLast5 + AwayPPG + HomeAwayGoalsAgainstDiffLast5,6,0.5335526315789474,0.5335526315789474,0.9937915710116093,0.19258884759775208,0.18442151583211044,0.21569204411667875,1520,-0.007236842105263097,0.0033249535852520884
BASELINE + HomeGoalsAgainstLast5 + GoalsPerGameDiff + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + GoalsPerGameDiff + HomeAwayPointsDiffLast5,6,0.5342105263157895,0.5342105263157895,0.9937916575163179,0.19302114320883762,0.18445007673699654,0.21588272203386077,1520,-0.006578947368421018,0.003325040089960707
BASELINE + AwayGoalsAgainstLast5 + HomeGDPerGame + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + HomeGDPerGame + ShotDiffLast5,6,0.5348684210526315,0.5348684210526315,0.9937918815649722,0.1928796181356163,0.18474445070131998,0.21492555528728982,1520,-0.005921052631578938,0.003325264138615003
BASELINE + HomeGDPerGame + GoalsPerGameDiff + PPGDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + PPGDiff + AwayGoalsAgainstPerGame,7,0.5348684210526315,0.5348684210526315,0.9937925474293028,0.19261106971378203,0.18467042929189464,0.2154034810714015,1520,-0.005921052631578938,0.003325930002945565
BASELINE + AwayShotsForLast5 + HomeAwayGoalsAgainstDiffLast5 + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsForLast5 + HomeAwayGoalsAgainstDiffLast5 + AwayElo,6,0.5368421052631579,0.5368421052631579,0.9937925691055114,0.19257903889391237,0.18429402735457154,0.21486181750043037,1520,-0.003947368421052588,0.003325951679154171
BASELINE + AwayShotsAgainstLast5 + HomeGoalsPerGame + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + HomeGoalsPerGame + GoalsPerGameDiff,6,0.5368421052631579,0.5368421052631579,0.9937934121429306,0.1920817441873343,0.18485061579939294,0.2162190168571746,1520,-0.003947368421052588,0.003326794716573378
BASELINE + AwayGDPerGame + GoalsAgainstPerGameDiff + HomeHomePointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGDPerGame + GoalsAgainstPerGameDiff + HomeHomePointsLast5,6,0.5355263157894736,0.5355263157894737,0.9937934897657597,0.19302214789143066,0.18387481930375715,0.2161207477161852,1520,-0.0052631578947368585,0.0033268723394024313
BASELINE + AwayGamesPlayed + AwayGoalsAgainstPerGame + GoalsAgainstPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGamesPlayed + AwayGoalsAgainstPerGame + GoalsAgainstPerGameDiff,6,0.5375000000000001,0.5375,0.9937939871011563,0.1926544539250314,0.1846255355209152,0.2152540574631293,1520,-0.0032894736842103978,0.0033273696747990744
BASELINE + AwayGoalsAgainstLast5 + AwayShotsAgainstLast5 + AwayShotsOnTargetAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + AwayShotsAgainstLast5 + AwayShotsOnTargetAgainstLast5,6,0.531578947368421,0.531578947368421,0.9937942338295217,0.19336050106985314,0.18409192306688577,0.21544254984579217,1520,-0.009210526315789447,0.0033276164031644795
BASELINE + HomeGoalsAgainstPerGame + GoalsPerGameDiff + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstPerGame + GoalsPerGameDiff + AwayAwayGoalsAgainstLast5,6,0.5361842105263158,0.5361842105263158,0.9937944753221153,0.19301682539340081,0.18451581561674016,0.21506190796645971,1520,-0.004605263157894668,0.0033278578957580685
BASELINE + HomeGoalsLast5 + HomeGamesPlayed + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + HomeGamesPlayed + PointsDiffLast5,6,0.5335526315789474,0.5335526315789474,0.993795835359758,0.19347279714393656,0.18401454838372294,0.2151951615758875,1520,-0.007236842105263097,0.0033292179334007965
